zone,bin,row_in_cell,original_idx,tier,object,answer,question,target_entries,n_facts,min_fact_pos,max_fact_pos,mean_fact_pos,first_fact_pos,last_fact_pos,zone_pct,token_count,bin_tokens
end,4k,42,169,hard_multi_entry,milk,bedroom,Where was the milk before the kitchen?,2,38,0.6829268292682927,0.967479674796748,0.8040222507488233,0.6829268292682927,0.967479674796748,"[0.66, 1.0]",4145,4096
end,4k,43,175,single_entry_ref,unknown,office,Where was the football before the bedroom?,0,4,0.8333333333333334,0.927536231884058,0.8695652173913043,0.8333333333333334,0.927536231884058,"[0.66, 1.0]",4145,4096
end,4k,44,177,hard_multi_entry,football,kitchen,Where was the football before the garden?,2,16,0.6206896551724138,0.8827586206896552,0.7400862068965517,0.6206896551724138,0.8827586206896552,"[0.66, 1.0]",4145,4096
end,4k,45,178,hard_multi_entry,football,kitchen,Where was the football before the garden?,2,20,0.6938775510204082,0.9948979591836735,0.8364795918367347,0.6938775510204082,0.9948979591836735,"[0.66, 1.0]",4146,4096
end,4k,46,179,hard_multi_entry,football,hallway,Where was the football before the bedroom?,3,34,0.7049180327868853,0.9890710382513661,0.8616200578592093,0.7049180327868853,0.9890710382513661,"[0.66, 1.0]",4146,4096
end,4k,47,180,hard_multi_entry,milk,garden,Where was the milk before the bedroom?,2,64,0.7640449438202247,0.9775280898876404,0.8611306179775281,0.7640449438202247,0.9775280898876404,"[0.66, 1.0]",4146,4096
end,4k,48,181,hard_multi_entry,football,bathroom,Where was the football before the office?,2,88,0.7362637362637363,0.989010989010989,0.858016983016983,0.7362637362637363,0.989010989010989,"[0.66, 1.0]",4146,4096
end,4k,49,192,hard_multi_entry,football,bedroom,Where was the football before the bathroom?,2,72,0.8636363636363636,0.9848484848484849,0.930976430976431,0.8636363636363636,0.9848484848484849,"[0.66, 1.0]",4146,4096
end,4k,50,196,hard_multi_entry,apple,bathroom,Where was the apple before the office?,2,48,0.7045454545454546,0.9772727272727273,0.8508522727272728,0.7045454545454546,0.9772727272727273,"[0.66, 1.0]",4146,4096
end,4k,51,198,hard_multi_entry,apple,bathroom,Where was the apple before the office?,2,52,0.7019230769230769,0.9903846153846154,0.8439349112426036,0.7019230769230769,0.9903846153846154,"[0.66, 1.0]",4146,4096
end,4k,52,201,hard_multi_entry,milk,bedroom,Where was the milk before the garden?,2,48,0.7480314960629921,0.9921259842519685,0.8663057742782153,0.7480314960629921,0.9921259842519685,"[0.66, 1.0]",4146,4096
end,4k,53,203,hard_multi_entry,milk,bedroom,Where was the milk before the garden?,2,52,0.6666666666666666,0.990990990990991,0.8423423423423423,0.6666666666666666,0.990990990990991,"[0.66, 1.0]",4146,4096
end,4k,54,209,hard_multi_entry,milk,garden,Where was the milk before the kitchen?,2,34,0.6370370370370371,0.9851851851851852,0.7997821350762527,0.6370370370370371,0.9851851851851852,"[0.66, 1.0]",4146,4096
end,4k,55,217,single_entry_ref,unknown,hallway,Where was the apple before the bedroom?,0,76,0.8426966292134831,0.9887640449438202,0.9160260201064458,0.8426966292134831,0.9887640449438202,"[0.66, 1.0]",4146,4096
end,4k,56,228,hard_multi_entry,apple,hallway,Where was the apple before the bedroom?,3,36,0.6914893617021277,0.9893617021276596,0.8454491725768322,0.6914893617021277,0.9893617021276596,"[0.66, 1.0]",4146,4096
end,4k,57,232,hard_multi_entry,football,garden,Where was the football before the bedroom?,2,98,0.7096774193548387,0.978494623655914,0.8448540706605223,0.7096774193548387,0.978494623655914,"[0.66, 1.0]",4146,4096
end,4k,58,240,hard_multi_entry,football,bathroom,Where was the football before the bedroom?,2,54,0.7304347826086957,0.991304347826087,0.8542673107890499,0.7304347826086957,0.991304347826087,"[0.66, 1.0]",4146,4096
end,4k,59,241,hard_multi_entry,football,bathroom,Where was the football before the bedroom?,2,56,0.736,0.992,0.8697142857142858,0.736,0.992,"[0.66, 1.0]",4146,4096
end,4k,60,275,hard_multi_entry,football,office,Where was the football before the bedroom?,2,30,0.6938775510204082,0.9897959183673469,0.85578231292517,0.6938775510204082,0.9897959183673469,"[0.66, 1.0]",4145,4096
end,4k,61,276,hard_multi_entry,football,kitchen,Where was the football before the garden?,2,32,0.6641221374045801,0.9923664122137404,0.8385019083969466,0.6641221374045801,0.9923664122137404,"[0.66, 1.0]",4146,4096
end,4k,62,283,hard_multi_entry,apple,hallway,Where was the apple before the kitchen?,2,92,0.738562091503268,0.9934640522875817,0.85436203466894,0.738562091503268,0.9934640522875817,"[0.66, 1.0]",4146,4096
end,4k,63,284,hard_multi_entry,football,office,Where was the football before the kitchen?,3,94,0.8058252427184466,0.9902912621359223,0.9054947324932865,0.8058252427184466,0.9902912621359223,"[0.66, 1.0]",4145,4096
end,4k,64,289,hard_multi_entry,milk,office,Where was the milk before the bedroom?,3,38,0.6923076923076923,0.978021978021978,0.8487565066512436,0.6923076923076923,0.978021978021978,"[0.66, 1.0]",4145,4096
end,4k,65,291,hard_multi_entry,football,garden,Where was the football before the bathroom?,3,114,0.7804878048780488,0.9878048780487805,0.8790115532734274,0.7804878048780488,0.9878048780487805,"[0.66, 1.0]",4146,4096
end,4k,66,295,hard_multi_entry,apple,bedroom,Where was the apple before the garden?,2,32,0.7412587412587412,0.993006993006993,0.8566433566433567,0.7412587412587412,0.993006993006993,"[0.66, 1.0]",4146,4096
end,4k,67,297,hard_multi_entry,milk,kitchen,Where was the milk before the bathroom?,2,48,0.7543859649122807,0.9912280701754386,0.8834064327485379,0.7543859649122807,0.9912280701754386,"[0.66, 1.0]",4145,4096
end,4k,68,308,hard_multi_entry,milk,bathroom,Where was the milk before the hallway?,2,84,0.7346938775510204,0.9897959183673469,0.8690476190476191,0.7346938775510204,0.9897959183673469,"[0.66, 1.0]",4146,4096
end,4k,69,309,hard_multi_entry,apple,garden,Where was the apple before the hallway?,2,96,0.7391304347826086,0.9927536231884058,0.8595259661835749,0.7391304347826086,0.9927536231884058,"[0.66, 1.0]",4146,4096
end,4k,70,313,hard_multi_entry,football,hallway,Where was the football before the bedroom?,2,56,0.7342657342657343,0.986013986013986,0.8592657342657343,0.7342657342657343,0.986013986013986,"[0.66, 1.0]",4146,4096
end,4k,71,314,hard_multi_entry,football,hallway,Where was the football before the bedroom?,2,58,0.8308823529411765,0.9926470588235294,0.91658215010142,0.8308823529411765,0.9926470588235294,"[0.66, 1.0]",4145,4096
end,4k,72,325,single_entry_ref,unknown,bedroom,Where was the milk before the bathroom?,0,10,0.6810344827586207,0.9741379310344828,0.8163793103448276,0.6810344827586207,0.9741379310344828,"[0.66, 1.0]",4146,4096
end,4k,73,331,single_entry_ref,unknown,garden,Where was the milk before the bedroom?,0,32,0.7976190476190477,0.9880952380952381,0.8921130952380952,0.7976190476190477,0.9880952380952381,"[0.66, 1.0]",4146,4096
end,4k,74,335,hard_multi_entry,milk,office,Where was the milk before the garden?,2,92,0.7681159420289855,0.9855072463768116,0.8686200378071834,0.7681159420289855,0.9855072463768116,"[0.66, 1.0]",4144,4096
end,4k,75,336,hard_multi_entry,milk,office,Where was the milk before the garden?,2,94,0.6845637583892618,0.9932885906040269,0.8237898043695558,0.6845637583892618,0.9932885906040269,"[0.66, 1.0]",4145,4096
end,4k,76,337,hard_multi_entry,apple,office,Where was the apple before the kitchen?,2,148,0.8571428571428571,0.9947089947089947,0.9256041756041755,0.8571428571428571,0.9947089947089947,"[0.66, 1.0]",4145,4096
end,4k,77,338,hard_multi_entry,apple,kitchen,Where was the apple before the hallway?,3,150,0.88,0.9933333333333333,0.9346222222222221,0.88,0.9933333333333333,"[0.66, 1.0]",4146,4096
end,4k,78,339,hard_multi_entry,apple,hallway,Where was the apple before the office?,2,152,0.8623853211009175,0.9908256880733946,0.9257605021728634,0.8623853211009175,0.9908256880733946,"[0.66, 1.0]",4146,4096
end,4k,79,343,hard_multi_entry,milk,garden,Where was the milk before the bathroom?,2,110,0.7631578947368421,0.993421052631579,0.8705741626794258,0.7631578947368421,0.993421052631579,"[0.66, 1.0]",4146,4096
end,4k,80,349,single_entry_ref,unknown,hallway,Where was the milk before the bathroom?,0,78,0.8026315789473685,0.993421052631579,0.8951585695006747,0.8026315789473685,0.993421052631579,"[0.66, 1.0]",4146,4096
end,4k,81,354,hard_multi_entry,football,hallway,Where was the football before the garden?,2,148,0.8481012658227848,0.9936708860759493,0.923323640095792,0.8481012658227848,0.9936708860759493,"[0.66, 1.0]",4146,4096
end,4k,82,359,hard_multi_entry,football,bathroom,Where was the football before the garden?,2,64,0.7463768115942029,0.9927536231884058,0.8816802536231884,0.7463768115942029,0.9927536231884058,"[0.66, 1.0]",4146,4096
end,4k,83,364,hard_multi_entry,milk,office,Where was the milk before the bedroom?,2,174,0.9108910891089109,0.9900990099009901,0.9509502674405371,0.9108910891089109,0.9900990099009901,"[0.66, 1.0]",4145,4096
end,4k,84,366,single_entry_ref,unknown,hallway,Where was the apple before the bedroom?,0,16,0.6347826086956522,0.9652173913043478,0.778804347826087,0.6347826086956522,0.9652173913043478,"[0.66, 1.0]",4146,4096
end,4k,85,368,hard_multi_entry,milk,kitchen,Where was the milk before the garden?,2,26,0.6589147286821705,0.9844961240310077,0.8434704830053668,0.6589147286821705,0.9844961240310077,"[0.66, 1.0]",4146,4096
end,4k,86,369,hard_multi_entry,milk,kitchen,Where was the milk before the garden?,2,28,0.7222222222222222,0.9920634920634921,0.8642290249433107,0.7222222222222222,0.9920634920634921,"[0.66, 1.0]",4146,4096
end,4k,87,378,hard_multi_entry,milk,bedroom,Where was the milk before the office?,2,46,0.7006802721088435,0.9931972789115646,0.852114758947057,0.7006802721088435,0.9931972789115646,"[0.66, 1.0]",4146,4096
end,4k,88,379,hard_multi_entry,football,bathroom,Where was the football before the hallway?,2,76,0.75,0.9926470588235294,0.8749032507739939,0.75,0.9926470588235294,"[0.66, 1.0]",4146,4096
end,4k,89,382,hard_multi_entry,milk,bathroom,Where was the milk before the hallway?,2,44,0.7540983606557377,0.9918032786885246,0.8690387481371087,0.7540983606557377,0.9918032786885246,"[0.66, 1.0]",4145,4096
end,4k,90,384,hard_multi_entry,milk,office,Where was the milk before the bathroom?,2,114,0.7950819672131147,0.9918032786885246,0.8866120218579234,0.7950819672131147,0.9918032786885246,"[0.66, 1.0]",4145,4096
end,4k,91,391,hard_multi_entry,milk,kitchen,Where was the milk before the garden?,2,50,0.7401574803149606,0.9921259842519685,0.8743307086614174,0.7401574803149606,0.9921259842519685,"[0.66, 1.0]",4146,4096
end,4k,92,392,hard_multi_entry,milk,office,Where was the milk before the garden?,4,76,0.7865853658536586,0.9939024390243902,0.8909659820282414,0.7865853658536586,0.9939024390243902,"[0.66, 1.0]",4145,4096
end,4k,93,394,hard_multi_entry,milk,office,Where was the milk before the garden?,4,80,0.7,0.9928571428571429,0.8248214285714285,0.7,0.9928571428571429,"[0.66, 1.0]",4145,4096
end,4k,94,398,hard_multi_entry,apple,bathroom,Where was the apple before the kitchen?,3,142,0.8015267175572519,0.9923664122137404,0.8986130523599613,0.8015267175572519,0.9923664122137404,"[0.66, 1.0]",4146,4096
end,4k,95,399,hard_multi_entry,milk,office,Where was the milk before the bathroom?,2,146,0.8125,0.9930555555555556,0.9035388127853881,0.8125,0.9930555555555556,"[0.66, 1.0]",4145,4096
end,4k,96,401,hard_multi_entry,apple,garden,Where was the apple before the bathroom?,2,32,0.6968085106382979,0.9946808510638298,0.8397606382978723,0.6968085106382979,0.9946808510638298,"[0.66, 1.0]",4146,4096
end,4k,97,402,hard_multi_entry,apple,hallway,Where was the apple before the office?,2,34,0.7015706806282722,0.9738219895287958,0.8446258084385586,0.7015706806282722,0.9738219895287958,"[0.66, 1.0]",4146,4096
end,4k,98,403,hard_multi_entry,milk,bathroom,Where was the milk before the bedroom?,3,64,0.7419354838709677,0.989247311827957,0.862315188172043,0.7419354838709677,0.989247311827957,"[0.66, 1.0]",4146,4096
end,4k,99,413,hard_multi_entry,football,kitchen,Where was the football before the garden?,2,88,0.7375886524822695,0.9929078014184397,0.8550934880722114,0.7375886524822695,0.9929078014184397,"[0.66, 1.0]",4146,4096
end,4k,100,414,hard_multi_entry,football,hallway,Where was the football before the kitchen?,3,100,0.7973856209150327,0.9934640522875817,0.8832679738562093,0.7973856209150327,0.9934640522875817,"[0.66, 1.0]",4146,4096
end,4k,101,417,single_entry_ref,unknown,garden,Where was the milk before the hallway?,0,12,0.732824427480916,0.9312977099236641,0.8428753180661578,0.732824427480916,0.9312977099236641,"[0.66, 1.0]",4145,4096
end,4k,102,424,hard_multi_entry,football,garden,Where was the football before the hallway?,2,86,0.7757009345794392,0.9906542056074766,0.8751358400347751,0.7757009345794392,0.9906542056074766,"[0.66, 1.0]",4146,4096
end,4k,103,444,hard_multi_entry,football,hallway,Where was the football before the office?,2,54,0.7526881720430108,0.989247311827957,0.8582238152130626,0.7526881720430108,0.989247311827957,"[0.66, 1.0]",4146,4096
end,4k,104,448,hard_multi_entry,football,hallway,Where was the football before the garden?,2,44,0.6753246753246753,0.987012987012987,0.8181818181818182,0.6753246753246753,0.987012987012987,"[0.66, 1.0]",4146,4096
end,4k,105,454,hard_multi_entry,apple,hallway,Where was the apple before the bedroom?,3,114,0.7540983606557377,0.9918032786885246,0.8645383951682485,0.7540983606557377,0.9918032786885246,"[0.66, 1.0]",4146,4096
end,4k,106,474,hard_multi_entry,football,kitchen,Where was the football before the garden?,2,44,0.7391304347826086,0.9826086956521739,0.8610671936758894,0.7391304347826086,0.9826086956521739,"[0.66, 1.0]",4146,4096
end,4k,107,475,hard_multi_entry,apple,bedroom,Where was the apple before the bathroom?,3,60,0.7435897435897436,0.9914529914529915,0.8695156695156695,0.7435897435897436,0.9914529914529915,"[0.66, 1.0]",4145,4096
end,4k,108,476,hard_multi_entry,apple,office,Where was the apple before the bedroom?,2,62,0.6119402985074627,0.9925373134328358,0.7910447761194029,0.6119402985074627,0.9925373134328358,"[0.66, 1.0]",4145,4096
end,4k,109,477,hard_multi_entry,apple,garden,Where was the apple before the office?,2,68,0.6691176470588235,0.9926470588235294,0.822015570934256,0.6691176470588235,0.9926470588235294,"[0.66, 1.0]",4145,4096
end,4k,110,479,hard_multi_entry,apple,garden,Where was the apple before the office?,2,72,0.8088235294117647,0.9926470588235294,0.9071691176470588,0.8088235294117647,0.9926470588235294,"[0.66, 1.0]",4146,4096
end,4k,111,480,hard_multi_entry,apple,hallway,Where was the apple before the bathroom?,2,24,0.7291666666666666,0.9895833333333334,0.8741319444444445,0.7291666666666666,0.9895833333333334,"[0.66, 1.0]",4146,4096
end,4k,112,483,hard_multi_entry,apple,bathroom,Where was the apple before the hallway?,2,30,0.6521739130434783,0.9891304347826086,0.8547101449275362,0.6521739130434783,0.9891304347826086,"[0.66, 1.0]",4146,4096
end,4k,113,503,hard_multi_entry,apple,bathroom,Where was the apple before the garden?,2,60,0.6761904761904762,0.9904761904761905,0.8282539682539682,0.6761904761904762,0.9904761904761905,"[0.66, 1.0]",4146,4096
end,4k,114,504,hard_multi_entry,apple,garden,Where was the apple before the bedroom?,2,62,0.7053571428571429,0.9910714285714286,0.8582949308755761,0.7053571428571429,0.9910714285714286,"[0.66, 1.0]",4146,4096
end,4k,115,512,hard_multi_entry,apple,bathroom,Where was the apple before the kitchen?,3,96,0.7671232876712328,0.9863013698630136,0.8735730593607306,0.7671232876712328,0.9863013698630136,"[0.66, 1.0]",4146,4096
end,4k,116,513,hard_multi_entry,apple,kitchen,Where was the apple before the bathroom?,2,104,0.813953488372093,0.9883720930232558,0.8952370304114491,0.813953488372093,0.9883720930232558,"[0.66, 1.0]",4146,4096
end,4k,117,514,hard_multi_entry,apple,bathroom,Where was the apple before the kitchen?,3,106,0.8072289156626506,0.9879518072289156,0.9098658786087748,0.8072289156626506,0.9879518072289156,"[0.66, 1.0]",4146,4096
end,4k,118,524,hard_multi_entry,apple,bedroom,Where was the apple before the bathroom?,2,54,0.7191011235955056,0.9887640449438202,0.8372867249271744,0.7191011235955056,0.9887640449438202,"[0.66, 1.0]",4146,4096
end,4k,119,538,hard_multi_entry,milk,hallway,Where was the milk before the office?,2,62,0.7358490566037735,0.9874213836477987,0.8669101237573544,0.7358490566037735,0.9874213836477987,"[0.66, 1.0]",4146,4096
end,4k,120,539,hard_multi_entry,milk,office,Where was the milk before the hallway?,2,64,0.7150537634408602,0.9946236559139785,0.8410618279569892,0.7150537634408602,0.9946236559139785,"[0.66, 1.0]",4145,4096
end,4k,121,545,hard_multi_entry,milk,bathroom,Where was the milk before the office?,2,22,0.7333333333333333,0.9933333333333333,0.8657575757575757,0.7333333333333333,0.9933333333333333,"[0.66, 1.0]",4146,4096
end,4k,122,549,hard_multi_entry,milk,bedroom,Where was the milk before the office?,3,86,0.7563025210084033,0.9915966386554622,0.8650576509673638,0.7563025210084033,0.9915966386554622,"[0.66, 1.0]",4145,4096
end,4k,123,559,hard_multi_entry,milk,garden,Where was the milk before the office?,2,48,0.6268656716417911,0.9925373134328358,0.8188743781094527,0.6268656716417911,0.9925373134328358,"[0.66, 1.0]",4145,4096
end,4k,124,575,hard_multi_entry,football,hallway,Where was the football before the kitchen?,2,32,0.7161290322580646,0.9741935483870968,0.8558467741935484,0.7161290322580646,0.9741935483870968,"[0.66, 1.0]",4146,4096
end,4k,125,576,hard_multi_entry,football,hallway,Where was the football before the kitchen?,2,34,0.6927374301675978,0.9720670391061452,0.8189286887939533,0.6927374301675978,0.9720670391061452,"[0.66, 1.0]",4145,4096
end,4k,126,577,hard_multi_entry,football,kitchen,Where was the football before the hallway?,2,36,0.6949152542372882,0.9943502824858758,0.8375706214689266,0.6949152542372882,0.9943502824858758,"[0.66, 1.0]",4146,4096
end,4k,127,578,hard_multi_entry,milk,hallway,Where was the milk before the kitchen?,2,40,0.8,0.9888888888888889,0.8786111111111111,0.8,0.9888888888888889,"[0.66, 1.0]",4145,4096
end,4k,128,579,hard_multi_entry,milk,bedroom,Where was the milk before the office?,2,42,0.6875,0.9875,0.8175595238095238,0.6875,0.9875,"[0.66, 1.0]",4146,4096
end,4k,129,586,hard_multi_entry,football,bathroom,Where was the football before the garden?,2,86,0.7155172413793104,0.9913793103448276,0.8492381716118684,0.7155172413793104,0.9913793103448276,"[0.66, 1.0]",4146,4096
end,4k,130,587,hard_multi_entry,football,bathroom,Where was the football before the garden?,2,88,0.8,0.9928571428571429,0.8956168831168831,0.8,0.9928571428571429,"[0.66, 1.0]",4146,4096
end,4k,131,588,hard_multi_entry,football,bathroom,Where was the football before the garden?,2,90,0.7443609022556391,0.9924812030075187,0.8752715121136174,0.7443609022556391,0.9924812030075187,"[0.66, 1.0]",4146,4096
end,4k,132,592,hard_multi_entry,apple,office,Where was the apple before the kitchen?,2,36,0.6938775510204082,0.9523809523809523,0.8108465608465608,0.6938775510204082,0.9523809523809523,"[0.66, 1.0]",4145,4096
end,4k,133,597,hard_multi_entry,milk,bathroom,Where was the milk before the hallway?,2,38,0.75,0.9926470588235294,0.8531346749226006,0.75,0.9926470588235294,"[0.66, 1.0]",4146,4096
end,4k,134,601,hard_multi_entry,apple,garden,Where was the apple before the kitchen?,2,12,0.7441860465116279,0.9922480620155039,0.8540051679586563,0.7441860465116279,0.9922480620155039,"[0.66, 1.0]",4146,4096
end,4k,135,607,hard_multi_entry,apple,hallway,Where was the apple before the kitchen?,2,50,0.7962962962962963,0.9907407407407407,0.9048148148148148,0.7962962962962963,0.9907407407407407,"[0.66, 1.0]",4146,4096
end,4k,136,615,hard_multi_entry,apple,kitchen,Where was the apple before the hallway?,3,50,0.7310924369747899,0.9915966386554622,0.8354621848739495,0.7310924369747899,0.9915966386554622,"[0.66, 1.0]",4146,4096
end,4k,137,616,hard_multi_entry,milk,garden,Where was the milk before the office?,2,62,0.7307692307692307,0.9903846153846154,0.8658498759305211,0.7307692307692307,0.9903846153846154,"[0.66, 1.0]",4145,4096
end,4k,138,617,hard_multi_entry,milk,office,Where was the milk before the garden?,2,64,0.7176470588235294,0.9882352941176471,0.8740808823529411,0.7176470588235294,0.9882352941176471,"[0.66, 1.0]",4145,4096
end,4k,139,620,single_entry_ref,unknown,bathroom,Where was the milk before the kitchen?,0,24,0.6224489795918368,0.9897959183673469,0.7891156462585034,0.6224489795918368,0.9897959183673469,"[0.66, 1.0]",4146,4096
end,4k,140,629,hard_multi_entry,milk,garden,Where was the milk before the kitchen?,2,42,0.627906976744186,0.9922480620155039,0.8073089700996677,0.627906976744186,0.9922480620155039,"[0.66, 1.0]",4146,4096
end,4k,141,640,hard_multi_entry,apple,kitchen,Where was the apple before the office?,2,24,0.7058823529411765,0.9823529411764705,0.8610294117647058,0.7058823529411765,0.9823529411764705,"[0.66, 1.0]",4145,4096
end,4k,142,641,hard_multi_entry,apple,kitchen,Where was the apple before the office?,2,26,0.7058823529411765,0.9803921568627451,0.8305681246857718,0.7058823529411765,0.9803921568627451,"[0.66, 1.0]",4146,4096
end,4k,143,642,hard_multi_entry,apple,kitchen,Where was the apple before the office?,2,28,0.7063492063492064,0.9920634920634921,0.8730158730158729,0.7063492063492064,0.9920634920634921,"[0.66, 1.0]",4146,4096
end,4k,144,643,hard_multi_entry,apple,bathroom,Where was the apple before the kitchen?,2,52,0.7058823529411765,0.9915966386554622,0.8516483516483516,0.7058823529411765,0.9915966386554622,"[0.66, 1.0]",4146,4096
end,4k,145,645,hard_multi_entry,football,kitchen,Where was the football before the hallway?,2,32,0.7291666666666666,0.9722222222222222,0.8528645833333334,0.7291666666666666,0.9722222222222222,"[0.66, 1.0]",4145,4096
end,4k,146,646,hard_multi_entry,football,kitchen,Where was the football before the hallway?,2,34,0.7,0.98125,0.8612132352941176,0.7,0.98125,"[0.66, 1.0]",4146,4096
end,4k,147,648,hard_multi_entry,football,kitchen,Where was the football before the hallway?,2,48,0.7380952380952381,0.9880952380952381,0.8432539682539683,0.7380952380952381,0.9880952380952381,"[0.66, 1.0]",4146,4096
end,4k,148,655,hard_multi_entry,milk,bedroom,Where was the milk before the office?,2,32,0.7058823529411765,0.9869281045751634,0.8598856209150327,0.7058823529411765,0.9869281045751634,"[0.66, 1.0]",4145,4096
end,4k,149,656,hard_multi_entry,milk,bedroom,Where was the milk before the office?,2,34,0.6615384615384615,0.9948717948717949,0.8271493212669683,0.6615384615384615,0.9948717948717949,"[0.66, 1.0]",4145,4096
end,4k,150,657,hard_multi_entry,milk,kitchen,Where was the milk before the hallway?,2,86,0.7307692307692307,0.9945054945054945,0.867301303347815,0.7307692307692307,0.9945054945054945,"[0.66, 1.0]",4146,4096
end,4k,151,689,hard_multi_entry,football,office,Where was the football before the hallway?,2,44,0.7158469945355191,0.994535519125683,0.8663686040735221,0.7158469945355191,0.994535519125683,"[0.66, 1.0]",4145,4096
end,4k,152,697,hard_multi_entry,milk,bedroom,Where was the milk before the office?,2,56,0.7733333333333333,0.9933333333333333,0.8747619047619047,0.7733333333333333,0.9933333333333333,"[0.66, 1.0]",4146,4096
end,4k,153,698,hard_multi_entry,milk,bedroom,Where was the milk before the office?,2,58,0.7441860465116279,0.9922480620155039,0.8827853515102914,0.7441860465116279,0.9922480620155039,"[0.66, 1.0]",4146,4096
end,4k,154,704,hard_multi_entry,milk,office,Where was the milk before the kitchen?,3,128,0.8290598290598291,0.9914529914529915,0.9085870726495726,0.8290598290598291,0.9914529914529915,"[0.66, 1.0]",4144,4096
end,4k,155,709,hard_multi_entry,football,garden,Where was the football before the office?,2,158,0.8823529411764706,0.9901960784313726,0.9345371059816332,0.8823529411764706,0.9901960784313726,"[0.66, 1.0]",4145,4096
end,4k,156,713,hard_multi_entry,football,garden,Where was the football before the bathroom?,2,118,0.8240740740740741,0.9907407407407407,0.9070935342121783,0.8240740740740741,0.9907407407407407,"[0.66, 1.0]",4145,4096
end,4k,157,714,hard_multi_entry,football,hallway,Where was the football before the office?,2,124,0.782258064516129,0.9919354838709677,0.8819588969823101,0.782258064516129,0.9919354838709677,"[0.66, 1.0]",4146,4096
end,4k,158,718,hard_multi_entry,apple,garden,Where was the apple before the bathroom?,2,80,0.7377049180327869,0.9918032786885246,0.8688524590163935,0.7377049180327869,0.9918032786885246,"[0.66, 1.0]",4146,4096
end,4k,159,728,hard_multi_entry,milk,bathroom,Where was the milk before the office?,2,26,0.6530612244897959,0.9931972789115646,0.8239141810570382,0.6530612244897959,0.9931972789115646,"[0.66, 1.0]",4146,4096
end,4k,160,735,hard_multi_entry,apple,bathroom,Where was the apple before the kitchen?,2,52,0.8514851485148515,0.9900990099009901,0.9221249047981721,0.8514851485148515,0.9900990099009901,"[0.66, 1.0]",4146,4096
end,4k,161,736,hard_multi_entry,apple,bathroom,Where was the apple before the kitchen?,2,54,0.6730769230769231,0.9935897435897436,0.8270417853751186,0.6730769230769231,0.9935897435897436,"[0.66, 1.0]",4145,4096
end,4k,162,737,hard_multi_entry,apple,bathroom,Where was the apple before the kitchen?,2,56,0.6795580110497238,0.9723756906077348,0.8246842936069455,0.6795580110497238,0.9723756906077348,"[0.66, 1.0]",4146,4096
end,4k,163,739,hard_multi_entry,milk,garden,Where was the milk before the bedroom?,2,68,0.7446808510638298,0.9893617021276596,0.8740613266583229,0.7446808510638298,0.9893617021276596,"[0.66, 1.0]",4146,4096
end,4k,164,740,single_entry_ref,unknown,office,Where was the milk before the bathroom?,0,34,0.723404255319149,0.9893617021276596,0.8357321652065082,0.723404255319149,0.9893617021276596,"[0.66, 1.0]",4144,4096
end,4k,165,748,hard_multi_entry,apple,hallway,Where was the apple before the bedroom?,2,70,0.7843137254901961,0.9901960784313726,0.8875350140056022,0.7843137254901961,0.9901960784313726,"[0.66, 1.0]",4145,4096
end,4k,166,755,hard_multi_entry,football,kitchen,Where was the football before the bathroom?,2,88,0.7666666666666667,0.9888888888888889,0.8857323232323232,0.7666666666666667,0.9888888888888889,"[0.66, 1.0]",4146,4096
end,4k,167,756,hard_multi_entry,football,kitchen,Where was the football before the bathroom?,2,90,0.7303370786516854,0.9887640449438202,0.8541822721598001,0.7303370786516854,0.9887640449438202,"[0.66, 1.0]",4146,4096
end,4k,168,757,hard_multi_entry,milk,kitchen,Where was the milk before the bathroom?,2,92,0.7657657657657657,0.990990990990991,0.8745593419506462,0.7657657657657657,0.990990990990991,"[0.66, 1.0]",4145,4096
end,4k,169,759,hard_multi_entry,football,bathroom,Where was the football before the office?,2,96,0.8032786885245902,0.9836065573770492,0.8854166666666666,0.8032786885245902,0.9836065573770492,"[0.66, 1.0]",4146,4096
end,4k,170,763,hard_multi_entry,apple,garden,Where was the apple before the office?,2,92,0.7857142857142857,0.9761904761904762,0.8951863354037267,0.7857142857142857,0.9761904761904762,"[0.66, 1.0]",4146,4096
end,4k,171,775,hard_multi_entry,milk,kitchen,Where was the milk before the garden?,2,34,0.4875,0.9875,0.711764705882353,0.4875,0.9875,"[0.66, 1.0]",4146,4096
end,4k,172,778,hard_multi_entry,milk,hallway,Where was the milk before the bathroom?,2,120,0.851063829787234,0.9893617021276596,0.9221631205673759,0.851063829787234,0.9893617021276596,"[0.66, 1.0]",4146,4096
end,4k,173,782,hard_multi_entry,football,hallway,Where was the football before the bedroom?,2,42,0.7457627118644068,0.9915254237288136,0.8434221146085553,0.7457627118644068,0.9915254237288136,"[0.66, 1.0]",4145,4096
end,4k,174,783,hard_multi_entry,football,hallway,Where was the football before the bedroom?,2,44,0.7570093457943925,0.9906542056074766,0.8797790994052676,0.7570093457943925,0.9906542056074766,"[0.66, 1.0]",4146,4096
end,4k,175,788,hard_multi_entry,apple,bedroom,Where was the apple before the bathroom?,2,126,0.8117647058823529,0.9882352941176471,0.8939309056956116,0.8117647058823529,0.9882352941176471,"[0.66, 1.0]",4146,4096
end,4k,176,795,hard_multi_entry,apple,kitchen,Where was the apple before the bathroom?,2,26,0.6216216216216216,0.9819819819819819,0.8024948024948024,0.6216216216216216,0.9819819819819819,"[0.66, 1.0]",4146,4096
